city,state,lat,lon,population,category
Town_00598,India,29.8008,75.18003,475805,medium
Town_00599,India,18.42275,68.22513,71908,small
Town_00600,India,23.44219,71.38915,70541,small
Town_00601,India,17.23671,87.21281,75348,small
Town_00602,India,30.7102,78.3618,300483,medium
Town_00603,India,20.84288,78.16213,56586,small
Town_00604,India,26.26755,78.07192,840159,medium
Town_00605,India,11.57129,73.79074,36750,small
Town_00606,India,23.26183,81.77806,51481,small
Town_00607,India,12.37861,78.4111,69400,small
Town_00608,India,25.30695,85.13191,599073,medium
Town_00609,India,21.88282,74.70455,37163,small
Town_00610,India,33.9074,97.43862,77717,small
Town_00611,India,24.158,78.85587,737747,medium
Town_00612,India,22.03033,71.70274,87243,small
Town_00613,India,10.51541,93.1298,70438,small
Town_00614,India,8.78971,89.18771,115729,medium
Town_00615,India,18.72321,70.53809,992340,medium
Town_00616,India,14.36803,73.55528,28923,small
Town_00617,India,23.45474,78.66373,58922,small
Town_00618,India,13.30267,89.20221,10682742,large
Town_00619,India,11.46865,89.14242,522972,medium
Town_00620,India,31.21999,81.7017,37323,small
Town_00621,India,33.76035,73.20361,938222,medium
Town_00622,India,26.24929,78.36716,80631,small
Town_00623,India,14.83158,92.97807,759373,medium
Town_00624,India,10.68669,76.59856,738495,medium
Town_00625,India,28.18647,89.02132,2342128,large
Town_00626,India,24.73457,80.70574,40472,small
Town_00627,India,18.4704,69.1574,769321,medium
Town_00628,India,33.89282,84.65422,622077,medium
Town_00629,India,27.70744,75.51392,95402,small
Town_00630,India,17.59858,68.02867,57530,small
Town_00631,India,32.77945,93.81581,26205,small
Town_00632,India,34.78853,88.09154,11688811,large
Town_00633,India,13.77883,94.9772,31290,small
Town_00634,India,19.474,89.94602,48940,small
Town_00635,India,15.73206,70.65304,75571,small
Town_00636,India,20.17032,78.03884,79346,small
Town_00637,India,21.9881,87.95935,805818,medium
Town_00638,India,22.07673,95.37983,898933,medium
Town_00639,India,13.20564,96.09282,93285,small
Town_00640,India,15.18293,84.1189,50933,small
Town_00641,India,22.95812,75.36586,13006641,large
Town_00642,India,17.5488,70.72991,37981,small
Town_00643,India,11.75521,88.8557,51178,small
Town_00644,India,27.40458,68.17346,37445,small
Town_00645,India,33.7357,78.3681,842093,medium
Town_00646,India,11.90192,84.61642,955001,medium
Town_00647,India,11.24421,80.52674,40288,small
Town_00648,India,24.46379,81.60478,47043,small
Town_00649,India,11.14815,76.53553,316460,medium
Town_00650,India,9.19341,94.42645,215967,medium
Town_00651,India,27.29466,81.21653,440232,medium
Town_00652,India,20.23949,84.79098,684614,medium
Town_00653,India,9.975,68.31902,83638,small
Town_00654,India,10.30922,89.15567,93879,small
Town_00655,India,15.27185,87.03068,84008,small
Town_00656,India,13.21974,84.02062,4052369,large
Town_00657,India,25.72394,86.51846,52953,small
Town_00658,India,25.95951,70.30527,23315,small
Town_00659,India,29.29706,92.76757,294756,medium
Town_00660,India,34.45562,83.50037,42080,small
Town_00661,India,10.80987,89.20617,746756,medium
Town_00662,India,16.98352,73.44401,61963,small
Town_00663,India,14.33121,72.02211,53233,small
Town_00664,India,14.58294,69.21696,72851,small
Town_00665,India,32.89288,95.87554,85474,small
Town_00666,India,28.09591,97.37119,30516,small
Town_00667,India,11.90191,74.71123,767686,medium
Town_00668,India,34.66985,70.645,15747261,large
Town_00669,India,21.18354,74.43912,133576,medium
Town_00670,India,31.12264,93.23217,75763,small
Town_00671,India,11.93696,70.12383,15133397,large
Town_00672,India,32.49216,69.85017,6915039,large
Town_00673,India,32.85998,72.85171,564682,medium
Town_00674,India,30.11449,87.92021,81451,small
Town_00675,India,10.33865,77.54899,90083,small
Town_00676,India,32.98943,93.52984,99832,small
Town_00677,India,25.0464,91.92887,12124696,large
Town_00678,India,24.75159,76.76264,68318,small
Town_00679,India,21.22014,87.09705,460090,medium
Town_00680,India,22.58611,86.69553,49161,small
Town_00681,India,26.6638,81.19668,13482580,large
Town_00682,India,23.25912,95.82375,351908,medium
Town_00683,India,23.53241,79.69212,289269,medium
Town_00684,India,34.63458,73.9832,49000,small
Town_00685,India,31.70978,75.47794,9440354,large
Town_00686,India,27.5002,74.69621,90939,small
Town_00687,India,23.74944,71.33403,97130,small
Town_00688,India,23.5887,93.12034,77609,small
Town_00689,India,11.69284,82.84235,35022,small
Town_00690,India,25.23135,96.33119,80291,small
Town_00691,India,30.8308,79.5629,300954,medium
Town_00692,India,23.48342,90.86191,913866,medium
Town_00693,India,25.01659,79.92852,2400500,large
Town_00694,India,8.41721,85.53208,414499,medium
Town_00695,India,11.31479,72.00005,31495,small
Town_00696,India,25.08218,93.72769,66486,small
Town_00697,India,12.62014,89.99031,900711,medium
Town_00698,India,28.24196,68.34359,350924,medium
Town_00699,India,18.2579,89.74886,84092,small
Town_00700,India,9.19635,85.81194,11984449,large
Town_00701,India,30.08308,71.3326,51778,small
Town_00702,India,15.00157,73.69787,96201,small
Town_00703,India,20.09665,91.33975,29667,small
Town_00704,India,30.01905,73.46543,58015,small
Town_00705,India,32.02798,87.75219,97111,small
Town_00706,India,32.07359,83.88379,55220,small
Town_00707,India,34.09108,68.40712,258265,medium
Town_00708,India,21.39718,82.2771,2189802,large
Town_00709,India,10.05161,86.30242,98638,small
Town_00710,India,18.79553,82.03483,986163,medium
Town_00711,India,20.33615,74.76167,87763,small
Town_00712,India,10.0868,77.71353,237280,medium
Town_00713,India,24.20364,69.28785,478520,medium
Town_00714,India,27.99926,77.77539,66357,small
Town_00715,India,16.64489,77.8974,49703,small
Town_00716,India,8.56409,81.55253,25948,small
Town_00717,India,25.34905,89.44541,503105,medium
Town_00718,India,15.5168,82.75005,696598,medium
Town_00719,India,23.77199,85.24015,832544,medium
Town_00720,India,8.93807,84.53854,46115,small
Town_00721,India,29.29321,86.6765,67567,small
Town_00722,India,29.77731,91.39474,935401,medium
Town_00723,India,33.8127,88.09935,900411,medium
Town_00724,India,17.39126,78.69827,52139,small
Town_00725,India,17.63682,84.24684,27923,small
Town_00726,India,27.36619,87.81672,83106,small
Town_00727,India,21.85266,94.37891,65775,small
Town_00728,India,12.14727,74.05818,79392,small
Town_00729,India,19.13699,79.68419,42140,small
Town_00730,India,24.1368,72.24254,53045,small
Town_00731,India,27.98301,84.26248,64625,small
Town_00732,India,10.02126,73.612,96667,small
Town_00733,India,12.91544,85.12418,66789,small
Town_00734,India,34.69027,88.36327,28879,small
Town_00735,India,31.06115,77.41809,370049,medium
Town_00736,India,23.02833,90.37551,51051,small
Town_00737,India,27.37087,74.44027,310079,medium
Town_00738,India,32.55307,76.33774,33050,small
Town_00739,India,13.40955,89.64974,98777,small
Town_00740,India,9.33653,70.16662,95429,small
Town_00741,India,17.38191,72.03163,663021,medium
Town_00742,India,25.66835,68.44271,128913,medium
Town_00743,India,13.83622,77.63913,83743,small
Town_00744,India,19.14624,88.02943,160238,medium
Town_00745,India,31.74088,91.48973,12224618,large
Town_00746,India,29.33892,97.14084,585887,medium
Town_00747,India,32.01614,68.75936,785865,medium
Town_00748,India,35.15693,69.65252,63144,small
Town_00749,India,12.30866,68.54874,655202,medium
Town_00750,India,29.09768,70.65111,75473,small
Town_00751,India,17.46297,88.06443,40107,small
Town_00752,India,26.07738,85.74629,877081,medium
Town_00753,India,25.01359,91.9969,24146,small
Town_00754,India,29.33977,77.12296,79396,small
Town_00755,India,23.38075,78.65997,55904,small
Town_00756,India,11.62628,68.26669,67513,small
Town_00757,India,12.14131,86.55273,31784,small
Town_00758,India,33.76614,86.42658,669661,medium
Town_00759,India,21.8009,84.37981,735514,medium
Town_00760,India,18.05426,72.4048,873583,medium
Town_00761,India,31.53132,90.9833,65983,small
Town_00762,India,29.39789,75.15627,85396,small
Town_00763,India,13.86122,94.91443,70990,small
Town_00764,India,20.65272,77.55304,34130,small
Town_00765,India,26.15077,68.45538,72671,small
Town_00766,India,26.54084,78.34519,494256,medium
Town_00767,India,19.273,95.11433,49370,small
Town_00768,India,8.84443,68.61257,51697,small
Town_00769,India,14.36297,73.99456,56527,small
Town_00770,India,16.20766,97.33219,697188,medium
Town_00771,India,29.74781,82.08245,55032,small
Town_00772,India,34.2423,72.02748,192728,medium
Town_00773,India,17.11703,82.32377,41180,small
Town_00774,India,16.79363,86.00254,47796,small
Town_00775,India,23.92867,94.04431,871235,medium
Town_00776,India,17.91002,91.00454,43894,small
Town_00777,India,19.95723,72.12406,23201,small
Town_00778,India,30.13806,72.48187,37482,small
Town_00779,India,33.0692,72.44867,32785,small
Town_00780,India,28.66086,81.70213,534321,medium
Town_00781,India,17.33734,95.09584,63996,small
Town_00782,India,34.94038,68.97099,930588,medium
Town_00783,India,25.25201,68.453,724091,medium
Town_00784,India,14.36979,80.69964,120903,medium
Town_00785,India,9.32876,94.37322,4702659,large
Town_00786,India,11.31275,82.37697,549288,medium
Town_00787,India,8.07069,74.60541,91502,small
Town_00788,India,21.77004,71.31471,620373,medium
Town_00789,India,34.32409,70.28116,49354,small
Town_00790,India,28.11345,76.0527,377503,medium
Town_00791,India,15.3976,96.50661,150181,medium
Town_00792,India,19.22337,84.42028,111104,medium
Town_00793,India,16.95708,69.22153,56980,small
Town_00794,India,23.09228,88.3635,55204,small
Town_00795,India,18.98029,77.38883,39822,small
Town_00796,India,18.64463,79.36974,38750,small
Town_00797,India,32.69767,86.73191,625390,medium
Town_00798,India,33.4728,75.51263,69409,small
Town_00799,India,35.25284,92.35389,31378,small
Town_00800,India,31.18408,91.12704,26489,small
Town_00801,India,19.16003,84.47632,77989,small
Town_00802,India,23.09608,77.31068,20122,small
Town_00803,India,21.02043,87.09618,64873,small
Town_00804,India,24.28808,97.34509,760092,medium
Town_00805,India,29.76268,93.64833,167232,medium
Town_00806,India,18.82191,83.52464,62223,small
Town_00807,India,9.97987,91.52085,54724,small
Town_00808,India,15.21264,92.81015,65583,small
Town_00809,India,22.35619,82.06024,248991,medium
Town_00810,India,9.81088,90.33907,314791,medium
Town_00811,India,22.50554,91.99391,280724,medium
Town_00812,India,12.19257,87.52356,967637,medium
Town_00813,India,31.53437,87.23669,62200,small
Town_00814,India,18.48471,92.54757,36126,small
Town_00815,India,19.27572,88.72734,482493,medium
Town_00816,India,17.80778,91.69478,79350,small
Town_00817,India,26.21154,76.1129,567876,medium
Town_00818,India,27.11293,81.25478,42873,small
Town_00819,India,28.86708,72.42148,68093,small
Town_00820,India,21.44135,87.47781,88601,small
Town_00821,India,17.3526,79.24343,7739503,large
Town_00822,India,8.02222,75.66018,60178,small
Town_00823,India,27.74996,76.10056,353578,medium
Town_00824,India,15.29861,80.923,84669,small
Town_00825,India,31.6195,73.94965,58070,small
Town_00826,India,24.99119,78.96276,15848843,large
Town_00827,India,18.33248,69.2317,73467,small
Town_00828,India,19.85159,85.91947,350217,medium
Town_00829,India,18.59732,85.07168,45114,small
Town_00830,India,34.88645,93.1255,28304,small
Town_00831,India,26.30404,77.71879,15949110,large
Town_00832,India,18.43358,83.51154,23354,small
Town_00833,India,10.96474,84.62294,77163,small
Town_00834,India,19.40955,81.97127,77650,small
Town_00835,India,18.9344,71.9908,21246,small
Town_00836,India,26.43546,89.84322,25319,small
Town_00837,India,33.45891,76.67245,506312,medium
Town_00838,India,29.17165,71.48452,180883,medium
Town_00839,India,23.7032,68.45645,48263,small
Town_00840,India,23.52138,69.62264,63986,small
Town_00841,India,21.27677,69.61596,74778,small
Town_00842,India,31.19946,72.13649,26566,small
Town_00843,India,31.97815,72.29297,643392,medium
Town_00844,India,35.01132,73.49131,88158,small
Town_00845,India,15.21444,77.2347,413289,medium
Town_00846,India,23.28158,83.07394,26704,small
Town_00847,India,16.43829,75.33141,557288,medium
Town_00848,India,31.55763,75.584,154638,medium
Town_00849,India,13.70642,87.24146,84092,small
Town_00850,India,27.52155,72.16785,64794,small
Town_00851,India,13.50732,95.12167,26705,small
Town_00852,India,28.05464,68.25104,11856669,large
Town_00853,India,8.97114,74.48092,46286,small
Town_00854,India,27.54029,91.67262,79587,small
Town_00855,India,19.16513,89.47032,313084,medium
Town_00856,India,9.5872,80.79476,26417,small
Town_00857,India,11.76744,93.95811,85162,small
Town_00858,India,12.95455,95.21075,41512,small
Town_00859,India,21.70097,87.87863,58652,small
Town_00860,India,30.05304,83.76622,915315,medium
Town_00861,India,33.2411,74.10377,199861,medium
Town_00862,India,13.54475,70.70019,8508452,large
Town_00863,India,26.11921,75.5989,75650,small
Town_00864,India,12.25801,69.67161,25473,small
Town_00865,India,12.40396,81.16622,96291,small
Town_00866,India,29.92314,88.85478,60575,small
Town_00867,India,33.07735,77.56957,39909,small
Town_00868,India,34.00281,87.62879,134542,medium
Town_00869,India,17.00943,72.60152,786637,medium
Town_00870,India,23.00729,70.76092,44110,small
Town_00871,India,19.82111,88.02775,968739,medium
Town_00872,India,17.67496,87.39608,787997,medium
Town_00873,India,33.83431,83.5269,464850,medium
Town_00874,India,8.48873,91.05302,32188,small
Town_00875,India,13.51402,76.25997,712273,medium
Town_00876,India,22.8697,70.6088,384346,medium
Town_00877,India,29.11378,90.56974,95862,small
Town_00878,India,33.42669,68.95592,20172,small
Town_00879,India,17.46821,95.85983,26560,small
Town_00880,India,12.72945,78.33178,63195,small
Town_00881,India,28.41468,73.27629,59089,small
Town_00882,India,30.24777,89.34853,92295,small
Town_00883,India,11.10621,72.76044,137642,medium
Town_00884,India,8.9275,83.14426,5428156,large
Town_00885,India,19.42147,92.69711,6499046,large
Town_00886,India,17.88452,87.551,1166151,large
Town_00887,India,31.16314,93.7663,39534,small
Town_00888,India,15.18523,71.1428,260511,medium
Town_00889,India,21.64354,83.8116,590538,medium
Town_00890,India,14.76418,84.76704,9597553,large
Town_00891,India,18.08973,73.83254,46667,small
Town_00892,India,35.17106,94.79786,90096,small
Town_00893,India,21.7994,94.27297,2800675,large
Town_00894,India,21.43103,91.33594,50049,small
Town_00895,India,10.39361,73.05269,24052,small
Town_00896,India,19.66008,86.41512,697491,medium
Town_00897,India,32.48889,70.48762,50660,small
Town_00898,India,14.69789,90.86103,28144,small
Town_00899,India,30.58757,70.15507,202839,medium
Town_00900,India,9.13362,86.23832,59794,small
Town_00901,India,17.40698,91.91125,43960,small
Town_00902,India,8.29606,95.73909,73360,small
Town_00903,India,8.88658,91.26409,636240,medium
Town_00904,India,26.66716,72.46142,247189,medium
Town_00905,India,13.60281,95.28451,28767,small
Town_00906,India,35.42558,91.35187,85185,small
Town_00907,India,22.4527,77.73505,3101903,large
Town_00908,India,13.47357,86.44209,73916,small
Town_00909,India,10.54063,89.16461,270107,medium
Town_00910,India,30.09196,82.53051,85041,small
Town_00911,India,11.71089,92.43866,26917,small
Town_00912,India,28.48647,92.55747,97382,small
Town_00913,India,12.52992,79.38183,87233,small
Town_00914,India,16.22171,96.34765,35183,small
Town_00915,India,9.87088,91.10308,50420,small
Town_00916,India,14.60292,85.33496,84568,small
Town_00917,India,23.81261,95.53097,26580,small
Town_00918,India,18.78036,91.12333,64911,small
Town_00919,India,30.70866,79.98411,12394798,large
Town_00920,India,26.24019,94.67195,59945,small
Town_00921,India,8.12362,82.42706,4711024,large
Town_00922,India,32.15058,82.02382,59250,small
Town_00923,India,20.58081,77.89481,470896,medium
Town_00924,India,18.83145,81.7452,12268357,large
Town_00925,India,10.41935,75.99479,77937,small
Town_00926,India,19.20472,83.87623,326830,medium
Town_00927,India,26.78116,69.22489,44131,small
Town_00928,India,18.71592,77.8135,275548,medium
Town_00929,India,14.16551,94.25076,71688,small
Town_00930,India,16.48563,77.39555,99506,small
Town_00931,India,13.20981,92.50349,652802,medium
Town_00932,India,8.24911,93.17801,357817,medium
Town_00933,India,20.5007,91.87714,469417,medium
Town_00934,India,26.59665,97.04335,87353,small
Town_00935,India,26.318,71.98346,53205,small
Town_00936,India,26.32348,70.23913,78208,small
Town_00937,India,15.32447,76.72711,843738,medium
Town_00938,India,25.37791,79.08796,27823,small
Town_00939,India,32.94762,82.69444,118867,medium
Town_00940,India,9.56694,92.62701,93061,small
Town_00941,India,18.37228,77.17885,39961,small
Town_00942,India,28.04369,90.11961,11911755,large
Town_00943,India,21.26797,68.20857,55580,small
Town_00944,India,11.97447,85.33267,26117,small
Town_00945,India,35.4369,73.12069,56814,small
Town_00946,India,25.25063,75.13129,23382,small
